J002019.2+151105 5.08025 15.18481 0.32784 intrinsic,binary_star,W_Uma
J002020.4+331410 5.08504 33.23636 2.51995 intrinsic,binary_star,detached_eclipsing_MS-MS
J002032.1+260838 5.13375 26.14414 0.61771 intrinsic,RR_Lyrae,RR_Lyrae_ab
J002035.9+084346 5.14996 8.72958 0.29369 intrinsic,binary_star,W_Uma
J002037.8+312906 5.15762 31.48511 0.39930 intrinsic,RR_Lyrae,RR_Lyrae_c
J002038.6+223409 5.16112 22.56939 2.24643 intrinsic,binary_star,detached_eclipsing_MS-MS
J002044.1+432237 5.18400 43.37711 0.33273 intrinsic,binary_star,W_Uma
J002049.0+141721 5.20421 14.28928 0.26645 intrinsic,binary_star,W_Uma
J002050.5+030217 5.21075 3.03828 0.33256 intrinsic,binary_star,W_Uma
J002051.8+341610 5.21592 34.26956 0.25188 intrinsic,binary_star,W_Uma
J002052.1+362916 5.21733 36.48778 0.59079 intrinsic,binary_star,W_Uma
J002053.4+120627 5.22271 12.10753 0.38733 intrinsic,binary_star,W_Uma
J002056.0+270925 5.23342 27.15703 0.31488 intrinsic,binary_star,W_Uma
J002056.0+241054 5.23367 24.18167 0.33953 intrinsic,binary_star,W_Uma
J002103.0+402925 5.26279 40.49050 0.28805 intrinsic,RR_Lyrae,RR_Lyrae_c
J002105.3+322917 5.27233 32.48817 0.34900 intrinsic,binary_star,W_Uma
J002117.7-033436 5.32412 -3.57692 0.31824 intrinsic,binary_star,W_Uma
J002122.2+450654 5.34271 45.11517 0.65612 intrinsic,binary_star,W_Uma
J002125.2-102957 5.35537 -10.49936 0.58471 intrinsic,RR_Lyrae,RR_Lyrae_ab
J002125.4+360834 5.35592 36.14278 0.30269 intrinsic,binary_star,W_Uma
J002129.8+360730 5.37421 36.12511 0.31473 intrinsic,binary_star,W_Uma
J002131.0+433040 5.37917 43.51117 0.44726 intrinsic,binary_star,W_Uma
J002139.0+204512 5.41250 20.75342 0.30513 intrinsic,binary_star,W_Uma
J002139.5+341408 5.41492 34.23561 0.44112 intrinsic,binary_star,W_Uma
J002139.6-194251 5.41512 -19.71433 0.37038 intrinsic,RR_Lyrae,RR_Lyrae_c
J002140.5+280926 5.41887 28.15728 0.27668 intrinsic,binary_star,W_Uma
J002142.3+381237 5.42662 38.21042 2.58688 intrinsic,RS_CVn
J002143.0+170315 5.42933 17.05419 0.21469 intrinsic,binary_star,W_Uma
J002143.8+381733 5.43258 38.29275 0.34612 intrinsic,binary_star,W_Uma
J002144.8+441421 5.43687 44.23925 0.35345 intrinsic,binary_star,W_Uma
J002147.4+095913 5.44779 9.98708 0.34124 intrinsic,binary_star,W_Uma
J002147.4+311302 5.44779 31.21722 0.31216 intrinsic,binary_star,W_Uma
