J0217.3+6209 34.34700 62.15400 0.11300 0.09200 -23.00000 11.50000 2.35000e+01 2.60000e+00
J0217.5+7349 34.38000 73.83000 0.17900 0.10200 24.00000 15.80000 2.06000e+01 1.30000e+00
J0217.8+0143 34.46800 1.73300 0.02500 0.02400 29.00000 46.30000 4.62000e+01 1.70000e+00
J0218.1+4233 34.54600 42.55400 0.02600 0.02500 -77.00000 44.00000 4.81000e+01 1.80000e+00
J0218.9+3642 34.74600 36.70800 0.07500 0.07300 -13.00000 13.90000 1.60000e+01 1.40000e+00
J0219.0+2440 34.76800 24.67900 0.08100 0.06800 -42.00000 6.00000 3.70000e+00 9.00000e-01
J0220.1+6202c 35.04800 62.04400 0.11900 0.08800 53.00000 4.60000 1.47000e+01 3.90000e+00
J0221.1+3556 35.28000 35.94100 0.02100 0.02100 81.00000 48.40000 5.56000e+01 1.80000e+00
J0221.1+6059 35.29900 60.99700 0.23200 0.13400 -49.00000 5.50000 1.73000e+01 2.90000e+00
J0221.2+2518 35.32000 25.30600 0.09500 0.08000 -40.00000 5.50000 3.80000e+00 9.00000e-01
J0221.8+6138c 35.47300 61.64100 0.10900 0.07300 -87.00000 4.70000 1.49000e+01 4.10000e+00
J0222.1-1616 35.53200 -16.28000 0.11200 0.08700 -30.00000 11.60000 8.50000e+00 9.00000e-01
J0222.6+4301 35.67400 43.03300 0.00900 0.00900 -5.00000 121.30000 1.93500e+02 4.90000e+00
J0222.9-1117 35.74100 -11.29700 0.08500 0.06500 80.00000 6.20000 3.40000e+00 8.00000e-01
J0223.3+6820 35.82600 68.34300 0.04100 0.03300 7.00000 8.50000 6.80000e+00 1.20000e+00
J0223.5+6313 35.88300 63.22600 0.17100 0.13500 21.00000 7.90000 1.22000e+01 2.10000e+00
J0223.6+6204 35.90600 62.08100 0.03900 0.03600 -33.00000 12.90000 3.98000e+01 5.80000e+00
J0223.6+3927 35.91800 39.45300 0.18000 0.11800 7.00000 7.80000 6.30000e+00 9.00000e-01
J0224.0+6235 36.01600 62.59800 0.19700 0.15500 -22.00000 4.60000 1.34000e+01 3.30000e+00
J0224.1-1846 36.04800 -18.78200 0.12800 0.10900 -43.00000 7.00000 4.70000e+00 8.00000e-01
J0224.4+1615 36.11400 16.26300 0.17500 0.12300 86.00000 4.10000 3.80000e+00 1.00000e+00
J0225.2-2602 36.31200 -26.03800 0.15900 0.11500 60.00000 15.50000 1.07000e+01 8.00000e-01
J0225.8+6159 36.47200 61.98700 0.09500 0.08200 55.00000 8.30000 2.63000e+01 4.70000e+00
J0226.3+0941 36.58000 9.68400 0.07900 0.07200 -30.00000 9.90000 7.80000e+00 1.00000e+00
J0227.2+0201 36.80600 2.03100 0.06400 0.06300 71.00000 11.10000 7.20000e+00 1.00000e+00
J0228.0+2248 37.00800 22.80100 0.13900 0.09500 67.00000 7.90000 6.90000e+00 1.00000e+00
J0228.5+6703 37.13200 67.05600 0.18300 0.15000 31.00000 4.90000 8.20000e+00 1.50000e+00
J0228.5+8213 37.13300 82.22200 0.20200 0.11800 0.00000 5.40000 4.70000e+00 8.00000e-01
J0230.8+4032 37.70200 40.54300 0.04800 0.04500 -58.00000 17.70000 1.50000e+01 1.00000e+00
