2CXO_J181829.1-165619 274.62146 -16.93887 1.05000 0.85000 9.20000
2CXO_J181829.6-165632 274.62337 -16.94238 1.12000 0.96000 8.90000
2CXO_J181830.8-165612 274.62867 -16.93694 1.36000 0.99000 5.40000
2CXO_J181831.2-165554 274.63021 -16.93178 0.76000 0.75000 73.50000
2CXO_J181831.8-165655 274.63271 -16.94873 1.07000 0.92000 11.20000
2CXO_J181832.3-165557 274.63492 -16.93259 1.09000 0.90000 11.40000
2CXO_J181832.9-165659 274.63729 -16.94993 1.20000 1.05000 15.80000
2CXO_J181836.3-165721 274.65142 -16.95603 0.99000 0.93000 51.80000
2CXO_J181839.8-165603 274.66621 -16.93438 1.96000 1.21000 4.70000
2CXO_J182019.6-160931 275.08204 -16.15865 0.85000 0.79000 97.10000
2CXO_J182019.7-160909 275.08212 -16.15261 0.86000 0.80000 105.50000
2CXO_J182019.9-160903 275.08329 -16.15088 0.72000 0.71000 176.50000
2CXO_J182020.2-160857 275.08421 -16.14938 0.73000 0.71000 94.80000
2CXO_J182020.3-160905 275.08479 -16.15166 0.89000 0.81000 112.20000
2CXO_J182020.3-160939 275.08462 -16.16094 0.97000 0.83000 104.50000
2CXO_J182020.5-160853 275.08575 -16.14832 1.06000 0.87000 2.70000
2CXO_J182020.5-160907 275.08579 -16.15197 0.89000 0.78000 113.60000
2CXO_J182020.5-160949 275.08550 -16.16380 0.79000 0.76000 65.70000
2CXO_J182020.8-160925 275.08675 -16.15718 0.71000 0.71000 102.70000
2CXO_J182020.8-160935 275.08671 -16.15979 0.89000 0.76000 114.30000
2CXO_J182021.0-160936 275.08754 -16.16001 0.73000 0.72000 87.40000
2CXO_J182021.2-160944 275.08858 -16.16232 0.74000 0.73000 113.60000
2CXO_J182021.3-160930 275.08875 -16.15837 0.78000 0.75000 78.00000
2CXO_J182021.4-160859 275.08929 -16.14993 0.72000 0.72000 165.20000
2CXO_J182021.4-160907 275.08925 -16.15214 0.75000 0.72000 97.00000
2CXO_J182021.4-160933 275.08933 -16.15933 0.74000 0.73000 138.70000
2CXO_J182021.4-160939 275.08929 -16.16087 0.72000 0.72000 112.90000
2CXO_J182021.6-160924 275.09008 -16.15684 0.71000 0.71000 102.20000
2CXO_J182021.6-161005 275.09037 -16.16815 0.74000 0.73000 74.50000
2CXO_J182021.7-160831 275.09075 -16.14197 0.73000 0.72000 162.10000
2CXO_J182021.8-160849 275.09092 -16.14696 0.86000 0.78000 99.60000
2CXO_J182021.9-160837 275.09154 -16.14386 0.78000 0.74000 128.40000
2CXO_J182021.9-160915 275.09133 -16.15422 0.71000 0.71000 99.10000
2CXO_J182021.9-160952 275.09158 -16.16464 0.71000 0.71000 0.00000
2CXO_J182022.0-160842 275.09183 -16.14517 0.75000 0.74000 117.20000
2CXO_J182022.0-160928 275.09171 -16.15785 0.72000 0.72000 99.20000
2CXO_J182022.0-160933 275.09175 -16.15942 0.81000 0.75000 106.70000
2CXO_J182022.1-160817 275.09208 -16.13806 0.87000 0.77000 106.50000
2CXO_J182022.1-160926 275.09225 -16.15737 0.74000 0.73000 99.80000
2CXO_J182022.3-160815 275.09304 -16.13769 0.81000 0.76000 107.40000
2CXO_J182022.3-160909 275.09300 -16.15265 0.89000 0.83000 145.70000
2CXO_J182022.4-160827 275.09337 -16.14095 0.73000 0.72000 1.30000
2CXO_J182022.4-160830 275.09342 -16.14179 0.74000 0.73000 119.30000
2CXO_J182022.4-160951 275.09362 -16.16429 0.71000 0.71000 92.50000
2CXO_J182022.5-160833 275.09392 -16.14252 0.76000 0.76000 0.00000
2CXO_J182022.5-160925 275.09383 -16.15697 0.82000 0.77000 119.60000
2CXO_J182022.5-160941 275.09396 -16.16144 0.76000 0.75000 89.90000
2CXO_J182022.5-160957 275.09375 -16.16597 0.71000 0.71000 87.90000
2CXO_J182022.6-160823 275.09433 -16.13999 0.83000 0.78000 121.40000
2CXO_J182022.6-160833 275.09458 -16.14278 0.72000 0.72000 110.90000
