MJD mag magerr flux fluxerr
58601.4365454167 2.7185497857 0.0371047364 0.0817673806 0.0027944709
58601.4365685648 2.7083427835 0.0365727176 0.0825397001 0.0027804192
58601.436591713 2.7326736221 0.0375160218 0.0807105954 0.0027889292
58601.4366148611 2.712373948 0.037343715 0.0822338116 0.0028285125
58601.4366380093 2.7195757701 0.0371366113 0.0816901497 0.0027942298
58601.4366611574 2.760660429 0.0380263719 0.0786567193 0.002754932
58601.4366843056 2.7159250338 0.0372633756 0.0819652913 0.0028132112
58601.4367074537 2.7656283116 0.0388970414 0.0782976406 0.0028051456
58601.4367306019 2.7248970512 0.0376740368 0.0812907592 0.0028208078
58601.43675375 2.7362382466 0.0378106635 0.0804460457 0.0028016196
58601.4367768982 2.7215028568 0.0373398799 0.0815452854 0.0028045419
58601.4368000463 2.7140605036 0.0375775647 0.0821061708 0.0028418071
58601.4368231944 2.7038033698 0.0372991462 0.0828855173 0.002847526
58601.4368463426 2.7062091681 0.0370255797 0.082702061 0.0028203848
58601.4368694907 2.6927239539 0.0371964493 0.0837356544 0.0028688118
58601.4368926389 2.6737779148 0.036391986 0.0852096603 0.0028561746
58601.436915787 2.7237902718 0.0374928601 0.0813736677 0.0028101055
58601.4369389352 2.7239766976 0.0373245738 0.0813596967 0.0027970121
58601.4369620833 2.7294030221 0.0369160397 0.0809540892 0.002752606
58601.4369852315 2.7273326232 0.0371062083 0.0811086085 0.0027720668
58601.4370083796 2.7544426999 0.0381093014 0.0791084582 0.0027767966
58601.4370315278 2.694658712 0.0365144678 0.0835865721 0.0028111994
58601.4370762616 2.7003011533 0.0366239272 0.0831533095 0.0028050113
58601.4370994097 2.7067041901 0.0365605738 0.0826643631 0.002783694
58601.4371225579 2.7469100067 0.0371723951 0.0796592104 0.0027273866
58601.437145706 2.7043491893 0.0363412331 0.0828438597 0.0027730018
58601.4371688542 2.7288775571 0.0368937592 0.0809932782 0.0027522764
58601.4371920023 2.7260541654 0.0364719555 0.0812041704 0.0027278943
58601.4372151505 2.7277232521 0.0367354859 0.0810794323 0.0027433843
58601.4372382986 2.7283714023 0.0367289229 0.0810310449 0.0027412573
58601.4372614468 2.7205071835 0.0364859074 0.0816201008 0.0027429156
58601.4372845949 2.7232637119 0.0367656762 0.0814131419 0.0027569395
58601.4373077431 2.7308929848 0.0366562604 0.0808430716 0.0027294876
58601.4373308912 2.656764821 0.0350489313 0.0865553808 0.0027942098
58601.4373540393 2.6975302613 0.0363754049 0.0833657949 0.0027930962
58601.4373771875 2.7187010095 0.0370916065 0.0817559927 0.002793093
58601.4374003356 2.716765866 0.0366636733 0.081901839 0.0027657937
58601.4374234838 2.7487388881 0.0374939872 0.0795251404 0.0027463522
58601.4374466319 2.732736683 0.0373090036 0.0807059078 0.0027733785
58601.4374697801 2.6841391426 0.0360654443 0.0844003685 0.0028036629
58601.4374929282 2.7324022357 0.0371817086 0.080730772 0.0027647675
58601.4375160764 2.7443656921 0.0373988069 0.0798461027 0.0027504366
58601.4375392245 2.6976411135 0.0362782275 0.0833572838 0.00278535
58601.4375623727 2.7002188181 0.0365457538 0.0831596155 0.0027992363
58601.4375855208 2.7061097439 0.0368309904 0.0827096347 0.0028058191
58601.437608669 2.6686936459 0.035802814 0.0856096145 0.0028231234
58601.4376318171 2.7166824053 0.0367231734 0.0819081351 0.0027704952
58601.4376549653 2.7153795498 0.0365196776 0.0820064817 0.002758451
58601.4376781134 2.7225577289 0.0371679734 0.0814660967 0.0027889193
58601.4377012616 2.7283635445 0.036791777 0.0810316313 0.0027459682
58601.4377244097 2.7080717172 0.0362553905 0.0825603096 0.0027569828
58601.4377475579 2.7746114948 0.0380088598 0.0776524928 0.0027185067
58601.437770706 2.7468962749 0.0372615895 0.0796602179 0.0027339655
58601.4377938542 2.7077522775 0.0367312788 0.0825846037 0.0027939929
58601.4378170023 2.7530177695 0.0378049126 0.079212349 0.0027582352
58601.4378401505 2.7007378104 0.036313537 0.0831198739 0.0027801203
58601.4378632986 2.692399659 0.036357939 0.0837606688 0.0028049786
58601.4378864468 2.7298658499 0.0371648035 0.0809195875 0.0027699738
58601.4379095949 2.7470639817 0.0376634141 0.0796479142 0.0027630214
58601.4379327431 2.7155416759 0.0370201754 0.0819942371 0.0027958377
58601.4379558912 2.7278948921 0.0369805047 0.0810666158 0.0027612456
58601.4379790394 2.690578254 0.0370025949 0.0839013016 0.0028595062
58601.4380021875 2.7592905763 0.038646391 0.0787560216 0.0028033858
58601.4380253357 2.7777220475 0.0382186367 0.0774303426 0.0027256905
58601.4380484838 2.6932861651 0.0359705522 0.0836923059 0.0027728272
58601.4380716319 2.7041783072 0.0365801089 0.0828568993 0.0027916684
58601.4380947801 2.6870470231 0.0358280104 0.0841746251 0.0027777557
58601.4381179282 2.7076345866 0.0366579286 0.0825935561 0.0027887157
58601.4381410764 2.7029144073 0.0360910189 0.0829534088 0.0027575509
58601.4381642245 2.7027913184 0.0364363383 0.0829628137 0.0027842508
58601.4381873727 2.7377932314 0.0375995703 0.0803309138 0.0027819912
58601.4382105208 2.7023910922 0.0366334105 0.0829934012 0.002800342
58601.438233669 2.7238578596 0.0370725372 0.0813686023 0.0027784292
58601.4382568171 2.7133268824 0.0367456291 0.0821616679 0.0027807702
58601.4382799653 2.7248151126 0.037077169 0.0812968943 0.0027763274
58601.4383031134 2.7415099787 0.037722281 0.0800563911 0.0027815324
58601.4383262616 2.7121881823 0.0369847782 0.0822478828 0.002801805
58601.4383494097 2.7333175923 0.036885691 0.0806627387 0.0027404447
58601.4383725579 2.7231362299 0.0365636022 0.0814227016 0.0027421086
58601.438395706 2.7818534739 0.0381813847 0.0771362658 0.0027126918
58601.4384188542 2.6782261713 0.035789593 0.0848612709 0.0027974121
58601.4384420023 2.7524729407 0.0378805682 0.0792521082 0.0027651422
58601.4384651505 2.7098587881 0.0367053785 0.082424531 0.002786611
58601.4384882986 2.7466124267 0.0375318115 0.0796810465 0.0027545123
58601.4385114468 2.7113872761 0.0367962224 0.0823085763 0.0027895779
58601.4385345949 2.7112544079 0.0364231112 0.0823186495 0.0027616297
58601.4385577431 2.7588764417 0.0377181605 0.0787860674 0.0027370964
58601.4385808912 2.7226209136 0.0373370098 0.0814613559 0.00280144
58601.4386040394 2.7509289327 0.0377410581 0.0793648915 0.0027588791
58601.4386271875 2.745009671 0.0381427001 0.0797987579 0.0028034817
58601.4386503356 2.7053780026 0.0367375661 0.0827653963 0.0028005888
58601.4386734838 2.7496006356 0.0377395699 0.0794620465 0.0027621474
58601.4386966319 2.7280660006 0.037467759 0.0810538409 0.0027971869
58601.4387197801 2.7039944731 0.0364461579 0.0828709296 0.0027819167
58601.4387429282 2.7142254165 0.036892436 0.0820937006 0.0027895704
58601.4387660764 2.7493024257 0.0380148883 0.0794838746 0.0027830622
58601.4387892245 2.7053066119 0.0363950732 0.0827708386 0.0027746622
58601.4388123727 2.7026220133 0.036766205 0.0829757515 0.0028098955
58601.4388355208 2.7539017906 0.0376455866 0.0791478795 0.0027443754
58601.438858669 2.7109249595 0.0365765316 0.0823436315 0.0027741037
58601.4388818171 2.7204789405 0.0368840685 0.081622224 0.0027729204
58601.4389049653 2.7432228542 0.0376003473 0.0799301924 0.0027681708
58601.4389281134 2.7086307109 0.0364982871 0.0825178142 0.0027740249
58601.4389512616 2.7084954173 0.0371302057 0.0825280974 0.0028224051
58601.4389744097 2.7081371464 0.0370132054 0.0825553345 0.00281444
58601.4389975579 2.7121857486 0.0374127017 0.0822480671 0.002834229
58601.439020706 2.7074551495 0.0370015722 0.0826072073 0.0028153233
58601.4390438542 2.6958563144 0.0366511376 0.0834944242 0.0028186107
58601.4390670023 2.7249552938 0.0377182731 0.0812863986 0.0028239685
58601.4390901505 2.7092711827 0.0367802351 0.0824691516 0.0027938056
58601.4391132986 2.7554320962 0.0384030416 0.079036402 0.002795651
58601.4391364468 2.7158837464 0.0373468629 0.0819684082 0.0028196214
58601.4391595949 2.722903309 0.0373971163 0.0814401709 0.0028052202
58601.4391827431 2.7255599461 0.0375158188 0.0812411424 0.0028072469
58601.4392058912 2.7020391537 0.0368417393 0.0830203077 0.0028171802
58601.4392290394 2.6989228608 0.0366233543 0.0832589358 0.0028085304
58601.4392521875 2.685689169 0.0363271036 0.0842799622 0.0028199751
58601.4392753356 2.7151440959 0.0372149719 0.0820242677 0.0028115785
58601.4392984838 2.7019036502 0.036524252 0.0830306695 0.0027932515
58601.4393216319 2.7634003914 0.0382948259 0.0784584716 0.0027673883
58601.4393447801 2.7151721087 0.0372498373 0.0820221514 0.00281414
58601.4393679282 2.7462697795 0.038163466 0.079706197 0.0028017544
58601.4394120602 2.7057714996 0.0368600256 0.0827354056 0.0028089059
58601.4394352083 2.7203994027 0.0372165942 0.0816282036 0.0027981245
58601.4394583565 2.6845918902 0.0364738599 0.0843651813 0.0028342303
58601.4394815046 2.7182577992 0.0375756918 0.0817893733 0.0028307012
58601.4395046528 2.7601373171 0.0387104378 0.0786946255 0.0028058427
58601.4395278009 2.7200755917 0.0378121042 0.0816525521 0.0028437458
58601.4395509491 2.6910223573 0.0368326929 0.0838669901 0.0028452124
58601.4395740972 2.7347807895 0.0385145923 0.0805541064 0.0028576113
58601.4395972454 2.6971345214 0.0371816697 0.0833961864 0.0028560463
58601.4396203935 2.6967935087 0.0372907577 0.083422384 0.0028653255
58601.4396435417 2.7276285287 0.0380005353 0.0810865063 0.002838105
58601.4396666898 2.7143887725 0.037551627 0.0820813501 0.002838987
58601.439689838 2.7198126706 0.0370367799 0.0816723274 0.0027861104
58601.4397129861 2.7033170204 0.036318178 0.0829226537 0.0027738783
58601.4397361343 2.7432729582 0.0375697061 0.0799265039 0.0027657873
58601.4397592824 2.7036275132 0.0365737488 0.0828989433 0.0027925994
58601.4397824306 2.7226969157 0.0373625551 0.0814556538 0.0028031605
58601.4398055787 2.7018303074 0.03624547 0.0830362785 0.0027721184
58601.4398287269 2.71631033 0.0369087847 0.0819362093 0.0027854526
58601.439851875 2.7168103804 0.0369414212 0.0818984812 0.0027866319
58601.4398750231 2.6985492498 0.036527506 0.0832875909 0.0028021442
58601.4398981713 2.7185957832 0.0369132206 0.0817639166 0.0027799295
58601.4399213194 2.6932801654 0.036550313 0.0836927684 0.0028175342
58601.4399444676 2.7138490721 0.0368327156 0.0821221614 0.0027860203
58601.4399676157 2.6799370289 0.0361361461 0.0847276553 0.0028200524
58601.4399907639 2.724233726 0.0370676052 0.0813404386 0.002777098
58601.440013912 2.7137190773 0.0366436844 0.0821319944 0.0027720539
58601.4400370602 2.7089861273 0.0365788283 0.0824908064 0.0027792365
58601.4400602083 2.7077789341 0.0365811118 0.0825825761 0.002782502
58601.4400833565 2.7301990163 0.0367049923 0.0808947605 0.0027348637
58601.4401065046 2.7419005841 0.037482369 0.0800275951 0.0027628478
58601.4401296528 2.6995043925 0.0361272244 0.0832143534 0.0027690003
58601.4401528009 2.7314221952 0.037216422 0.0808036766 0.0027698478
58601.4401759491 2.7059723715 0.0362067454 0.0827201001 0.0027586125
58601.4401990972 2.699717359 0.0359618751 0.0831980326 0.0027557864
58601.4402222454 2.7252520653 0.0374860166 0.0812641831 0.0028058124
58601.4402453935 2.7172356623 0.036902301 0.0818664079 0.0027825908
58601.4402685417 2.73704144 0.0371009697 0.0803865563 0.0027470012
58601.4402916898 2.7098776265 0.036432748 0.0824231009 0.0027658654
58601.440314838 2.7281584498 0.0362863438 0.0810469396 0.0027087567
58601.4403379861 2.6883694432 0.0356214599 0.0840721633 0.00275838
58601.4403611343 2.7266867725 0.0370030931 0.0811568703 0.0027660083
58601.4403842824 2.702614291 0.0362886135 0.0829763417 0.0027734147
58601.4404074306 2.6859405264 0.0355084566 0.084260453 0.0027557876
58601.4404305787 2.7295868999 0.0366614892 0.0809403802 0.0027331628
58601.4404537269 2.740446786 0.0372542574 0.0801348237 0.0027497129
58601.440476875 2.7296565755 0.0373994907 0.0809351861 0.0027880029
58601.4405000231 2.7089173522 0.0362583471 0.0824960319 0.002755061
58601.4405231713 2.753778737 0.0374441429 0.0791568503 0.0027299995
58601.4405463194 2.7071872672 0.0361431815 0.0826275914 0.0027506899
58601.4405694676 2.7354069142 0.0367747365 0.0805076657 0.0027269487
58601.4405926157 2.6969003328 0.0357322817 0.0834141766 0.0027453061
58601.4406157639 2.7183653491 0.0365670156 0.0817812718 0.0027544414
58601.440638912 2.7181206102 0.0365558834 0.0817997085 0.0027542236
58601.4406620602 2.7259073602 0.0367873545 0.081215151 0.0027518564
58601.4406852083 2.7111481403 0.0359937858 0.0823267069 0.002729345
58601.4407083565 2.7032018363 0.0359420569 0.0829314513 0.0027454425
58601.4407315046 2.7213797842 0.0366682647 0.0815545295 0.0027544101
58601.4407546528 2.7520501567 0.0372587042 0.0792829748 0.0027208077
58601.4407778009 2.6966721835 0.0360284265 0.0834317065 0.0027686406
58601.4408009491 2.6896539298 0.035857985 0.0839727601 0.0027734125
58601.4408240972 2.7063926652 0.0364691198 0.082688085 0.0027775276
58601.4408472454 2.7080983346 0.036935211 0.0825582857 0.0028086098
58601.4408703935 2.7313128473 0.0368141188 0.080811815 0.0027401821
58601.4408935417 2.7466381469 0.0370879377 0.0796791589 0.0027218713
58601.4409166898 2.7310769939 0.0369273013 0.0808293716 0.0027492038
58601.440939838 2.7377245373 0.0368335747 0.0803359965 0.0027254876
58601.4409629861 2.7332281458 0.0374267939 0.0806693842 0.0027808754
58601.4409861343 2.7246866665 0.0370894184 0.0813065125 0.0027775732
58601.4410092824 2.7295080568 0.037539969 0.0809462581 0.0027988579
58601.4410324306 2.7244164211 0.0370742235 0.0813267527 0.0027771265
58601.4410555787 2.724762165 0.0367800933 0.081300859 0.0027542168
58601.4410787268 2.7100590141 0.037354924 0.0824093321 0.0028354005
58601.441101875 2.6868579588 0.0358320102 0.0841892841 0.0027785496
58601.4411250231 2.7044213236 0.0361124873 0.0828383558 0.0027553643
58601.4411481713 2.7203114862 0.0363184272 0.0816348136 0.002730817
58601.4411713194 2.7291730765 0.036759025 0.0809712361 0.0027414789
58601.4411944676 2.7334855007 0.037086636 0.0806502652 0.002754948
58601.4412176157 2.7242432248 0.0363981871 0.0813397269 0.0027269214
58601.4412407639 2.7068669281 0.0361987687 0.0826519737 0.0027557333
58601.441263912 2.7069496952 0.0362560234 0.0826456733 0.0027598816
58601.4412870602 2.7309867541 0.0370061376 0.0808360899 0.0027553021
58601.4413102083 2.7387287602 0.0375053739 0.0802617262 0.0027726315
58601.4413333565 2.7093979905 0.0365207666 0.0824595203 0.0027737726
58601.4413565046 2.7087564136 0.0362769981 0.0825082612 0.0027568868
58601.4413796528 2.7098251752 0.0363361436 0.0824270828 0.0027586647
58601.4414028009 2.71935666 0.0368935672 0.0817066371 0.002776503
58601.4414259491 2.7401259745 0.0369617116 0.0801585053 0.0027289265
58601.4414490972 2.6886797116 0.0361537122 0.0840481416 0.0027987955
58601.4414722454 2.7067702548 0.0361161084 0.0826593333 0.0027496854
58601.4414953935 2.6908961962 0.0358551825 0.0838767359 0.0027700246
58601.4415185417 2.7099629127 0.0361001934 0.0824166267 0.0027404036
58601.4415416898 2.7061438018 0.0357288665 0.0827070402 0.0027217729
58601.441564838 2.7463037055 0.0371878271 0.0797037064 0.002730043
58601.4415879861 2.7360864857 0.0371881628 0.080457291 0.0027558799
58601.4416111343 2.7134817508 0.0366476843 0.0821499493 0.0027729625
58601.4416342824 2.71263888 0.0362953049 0.0822137481 0.0027484324
58601.4416574306 2.7093353203 0.0365875696 0.0824642801 0.0027790067
58601.4416805787 2.7337219346 0.0369692406 0.0806327044 0.0027456294
58601.4417037269 2.7185418942 0.0366865693 0.081767975 0.0027629976
58601.4417475116 2.7114876445 0.0364966717 0.0823009678 0.0027666127
58601.4417706597 2.7377509591 0.0371814902 0.0803340415 0.0027511646
58601.4417938079 2.727222027 0.036782274 0.0811168709 0.0027481468
58601.441816956 2.6796684344 0.035602603 0.0847486183 0.0027791023
58601.4418401042 2.7297932556 0.036798418 0.0809249981 0.0027428497
58601.4418632523 2.6859331712 0.0356047809 0.0842610238 0.002763282
58601.4418864005 2.7238274298 0.0368586544 0.0813708829 0.002762477
58601.4419095486 2.7654658013 0.0378019677 0.0783093609 0.00272658
58601.4419326968 2.7566546212 0.0373769425 0.0789474581 0.0027178913
58601.4419558449 2.7211573987 0.0363974272 0.0815712355 0.0027346257
58601.4419789931 2.7267266873 0.0368071685 0.0811538868 0.0027512617
58601.4420021412 2.7404133558 0.0375913951 0.0801372911 0.0027746823
58601.4420252894 2.720091665 0.0371864297 0.0816513433 0.0027966491
58601.4420484375 2.698349436 0.0359126768 0.0833029201 0.0027554857
58601.4420715857 2.738898808 0.0373779091 0.0802491566 0.0027627758
58601.4420947338 2.6910237943 0.0364683198 0.0838668791 0.002817062
58601.4421178819 2.7528067147 0.0375954696 0.0792277485 0.0027434875
58601.4421410301 2.673792319 0.0358344809 0.0852085299 0.0028123823
58601.4421641782 2.7438183364 0.0373877963 0.0798863659 0.0027510133
58601.4421873264 2.7429158141 0.0374175398 0.0799527994 0.0027554914
58601.4422104745 2.7294953178 0.0372931714 0.0809472078 0.0027804901
58601.4422336227 2.7270382797 0.0370702817 0.0811306001 0.0027701337
58601.4422567708 2.7311249931 0.0374519922 0.0808257983 0.0027881433
58601.442279919 2.716057098 0.0368335026 0.081955322 0.0027804196
58601.4423030671 2.6911850969 0.0359064602 0.0838544204 0.002773248
58601.4423262153 2.7119169671 0.0363616929 0.0822684307 0.002755291
58601.4423493634 2.7184700873 0.0368717449 0.081773383 0.0027771275
58601.4423725116 2.7374828351 0.037299719 0.0803538826 0.0027605943
58601.4423956597 2.701872133 0.0363920935 0.0830330798 0.0027832252
58601.4424188079 2.7311428715 0.0370409662 0.0808244674 0.0027574987
58601.442441956 2.6870066633 0.035679164 0.0841777542 0.0027663184
58601.4424651042 2.7101000452 0.0369628858 0.0824062178 0.0028055371
58601.4424882523 2.7002008916 0.0364699381 0.0831609886 0.0027934753
58601.4425114005 2.7032201293 0.035693299 0.082930054 0.0027263951
58601.4425345486 2.7549792382 0.0375413128 0.0790693748 0.0027340593
58601.4425576968 2.7426917543 0.0373927627 0.0799693007 0.0027542351
58601.4425808449 2.7219670559 0.0365985909 0.0815104288 0.0027476898
58601.4426039931 2.6723184841 0.03558307 0.0853242749 0.0027964444
58601.4426271412 2.7023131284 0.0357396693 0.082999361 0.0027322186
58601.4426502894 2.7084351359 0.0362726155 0.0825326796 0.0027573696
58601.4426734375 2.7197088244 0.0368515331 0.0816801394 0.0027724402
58601.4426965857 2.6921087974 0.0360894455 0.0837831107 0.0027850106
58601.4427197338 2.7554986556 0.0377608267 0.0790315569 0.0027487307
58601.4427428819 2.6989909546 0.0359160973 0.0832537143 0.0027541204
58601.4427660301 2.75214704 0.0376029515 0.0792759005 0.0027457012
58601.4427891782 2.7229966239 0.0365823133 0.0814331717 0.0027438646
58601.4428123264 2.7072252916 0.0364268855 0.0826246977 0.0027721842
58601.4428354745 2.7168657006 0.0366555802 0.0818943084 0.002764929
58601.4428586227 2.7161673052 0.0365526445 0.0819470035 0.0027589386
58601.4428817708 2.7123355851 0.0369904706 0.0822367173 0.0028018558
58601.442904919 2.7122046309 0.0372824924 0.0822466367 0.0028243158
58601.4429280671 2.7164262758 0.0369658999 0.0819274598 0.0027894651
58601.4429512153 2.7842517715 0.0390735561 0.0769660665 0.0027699529
58601.4429743634 2.7548207792 0.0385442845 0.0790809155 0.0028075134
58601.4429975116 2.7205878297 0.0375249417 0.0816140384 0.0028208179
58601.4430206597 2.7353884338 0.0381598555 0.080509036 0.0028297073
58601.4430438079 2.6976949623 0.0369776827 0.0833531496 0.0028389116
58601.443066956 2.6941323401 0.03644077 0.0836271053 0.002806886
58601.4430901042 2.7025736712 0.0378094539 0.0829794461 0.0028897555
58601.4431132523 2.7372233503 0.0390205463 0.080373089 0.002888645
58601.4431364005 2.7495977952 0.0394351323 0.0794622544 0.0028862527
58601.4431595486 2.7194332842 0.0385077595 0.081700871 0.0028977779
58601.4431826968 2.7522374949 0.0390162162 0.0792692962 0.002848658
58601.4432058449 2.7285299902 0.0382005218 0.08101921 0.0028506734
58601.4432289931 2.758181464 0.0380528303 0.0788365144 0.0027631505
58601.4432521412 2.7080745967 0.0369300869 0.0825600907 0.0028082816
58601.4432752894 2.7116825382 0.0370275039 0.0822861958 0.0028063484
58601.4432984375 2.7291041894 0.0375361801 0.0809763737 0.0027996166
58601.4433215856 2.6958652824 0.0363143052 0.0834937346 0.0027926839
58601.4433447338 2.7741775406 0.0382200735 0.0776835357 0.0027347061
58601.4433678819 2.708854115 0.036903991 0.0825008369 0.0028042831
58601.4433910301 2.712790933 0.0364707074 0.0822022352 0.0027613279
58601.4434141782 2.7332299804 0.0376989677 0.0806692479 0.0028010936
58601.4434373264 2.7316135266 0.0372631081 0.0807894384 0.0027728337
58601.4434604745 2.7519610716 0.0375020223 0.0792894803 0.0027388006
58601.4434836227 2.7508056698 0.0383594582 0.0793739023 0.0028044026
58601.4435067708 2.7349486051 0.0395383846 0.0805416566 0.0029331187
58601.443529919 2.71873165 0.0395385082 0.0817536855 0.002977267
58601.4435530671 2.7257786668 0.0395448397 0.081224778 0.0029584792
58601.4435762153 2.7403636517 0.0401866077 0.0801409598 0.002966375
58601.4435993634 2.7396139012 0.039307052 0.0801963199 0.0029034548
58601.4436225116 2.7431708152 0.0393831083 0.0799340235 0.0028995582
58601.4436456597 2.7144806842 0.0390646485 0.0820744018 0.0029531249
58601.4436688079 2.7073067988 0.0398387584 0.0826184952 0.0030316093
58601.443691956 2.7191725423 0.0401906901 0.081720494 0.0030251479
58601.4437151042 2.7435327305 0.0413887235 0.079907383 0.0030462048
58601.4437382523 2.6805152665 0.04145548 0.0846825434 0.0032334489
58601.4437614005 2.7127321839 0.0413529325 0.0822066833 0.003131148
58601.4437845486 2.7248480283 0.0412974702 0.0812944297 0.0030922486
58601.4438076968 2.6634239246 0.0415684264 0.0860261387 0.003293701
58601.4438308449 2.7236539321 0.0442586131 0.0813838868 0.0033176181
58601.4438539931 2.7004076875 0.045837453 0.0831451507 0.0035103269
58601.4438771412 2.7434212185 0.0479805273 0.0799155905 0.0035317235
58601.4439002894 2.755538198 0.0522985972 0.0790286787 0.0038068426
58601.4439234375 2.6749429439 0.0556519112 0.0851182767 0.0043630789
58601.4439465856 2.6655293673 0.0569527434 0.0858594798 0.0045039449
58601.4439697338 2.7107554172 0.0551691466 0.0823564908 0.0041848921
58601.4439928819 2.765270242 0.0562737277 0.078323467 0.0040596421
58601.4440160301 2.8326413037 0.0656657149 0.073611129 0.0044521759
58601.4440391782 2.7268325606 0.0639644353 0.0811459737 0.0047807464
58601.4440832176 2.6827098625 0.0676034096 0.0845115477 0.0052622905
58601.4441063657 2.69884172 0.0631947488 0.0832651583 0.0048465697
58601.4441295139 2.7130425335 0.0650023096 0.0821831885 0.0049204173
58601.444152662 2.6804630457 0.0709820284 0.0846866165 0.0055367301
58601.4441758102 2.6920019166 0.0699143109 0.0837913588 0.0053957954
58601.4441989583 2.723772819 0.0721211148 0.0813749758 0.0054055945
58601.4442221065 2.6736919269 0.0642008361 0.085216409 0.0050391127
58601.4442452546 2.6998245201 0.0654698186 0.0831898214 0.0050165078
58601.4442684028 2.6644121203 0.0672181482 0.0859478766 0.0053212279
58601.4442915509 2.7055207139 0.0753762322 0.0827545182 0.0057453475
58601.4443146991 2.7174422415 0.0806613027 0.081850833 0.0060810489
58601.4443378472 2.7324593011 0.0908459247 0.080726529 0.0067547906
58601.4443609954 2.5729152394 0.0883287007 0.0935047997 0.0076072188
58601.4443841435 2.7635788471 0.0935128095 0.0784455769 0.0067566236
58601.4444072917 2.7511696026 0.0755340541 0.079347301 0.005520331
58601.4444304398 2.7150388034 0.0694085491 0.0820322226 0.005244301
58601.444453588 2.7147381009 0.0568560838 0.0820549452 0.0042970644
58601.4444767361 2.761108418 0.0497901236 0.0786242712 0.0036057034
58601.4444998843 2.7684521825 0.04737045 0.0780942623 0.0034073504
58601.4445230324 2.7902963725 0.0461761514 0.0765387651 0.0032552875
58601.4445461806 2.7695276819 0.0452683051 0.0780169427 0.0032529196
58601.4445693287 2.753730908 0.0451308696 0.0791603374 0.0032905728
58601.4445924769 2.7883134794 0.0453570333 0.0766786765 0.003203387
58601.444615625 2.8124369347 0.0451987382 0.0749937768 0.0031220633
58601.4446387731 2.8222197535 0.0457100704 0.0743210948 0.0031290619
58601.4446619213 2.8538630685 0.046697956 0.0721862984 0.0031048656
58601.4446850694 2.8468150372 0.0472742748 0.0726564183 0.0031636543
58601.4447082176 2.818842715 0.0481268355 0.0745526206 0.0033047635
58601.4447313657 2.860081467 0.0485497341 0.0717740434 0.0032095521
58601.4447545139 2.8605598511 0.0473400009 0.0717424262 0.0031281998
58601.444777662 2.8930943412 0.0476594154 0.0696245279 0.0030563363
58601.4448008102 2.8880011949 0.0482332314 0.0699519011 0.0031076782
58601.4448239583 2.9154405433 0.0511378737 0.0682061888 0.0032125997
58601.4448471065 2.8388351302 0.0489886677 0.0731923932 0.0033025678
58601.4448702546 2.9584952946 0.0532555263 0.0655544053 0.0032155608
58601.4448934028 2.9350412085 0.0508972857 0.0669859185 0.0031402795
58601.4449165509 2.9047498417 0.0483122904 0.0688810983 0.0030651226
58601.4449396991 2.9444038876 0.0491752762 0.0664107592 0.0030079833
58601.4449628472 2.9146839102 0.0478499415 0.0682537372 0.0030081398
58601.4449859954 2.8936519158 0.0458707573 0.0695887818 0.0029401217
58601.4450091435 2.9052581542 0.0469132891 0.0688488576 0.0029749713
58601.4450322917 2.8546290728 0.0445664947 0.0721353878 0.0029610587
58601.4450554398 2.9421249904 0.0475044253 0.0665502979 0.0029118851
58601.445078588 2.8829374648 0.0452978569 0.0702789095 0.0029321949
58601.4451017361 2.8672204234 0.0444371351 0.0713036613 0.0029184217
58601.4451248843 2.8506423308 0.0450280024 0.0724007504 0.0030027274
58601.4451480324 2.8209243555 0.0437136109 0.0744098207 0.0029959675
58601.4451711806 2.8856939112 0.0451609641 0.070100713 0.0029159213
58601.4451943287 2.8320586461 0.043735938 0.0736506428 0.0029669153
58601.4452174769 2.8247311568 0.043372855 0.0741493823 0.0029622091
58601.445240625 2.838124169 0.0439682005 0.0732403367 0.0029660549
58601.4452637731 2.7995519264 0.0435228837 0.0758890698 0.003042195
58601.4452869213 2.7706311858 0.0416297888 0.0779376893 0.0029884218
58601.4453100694 2.7673639489 0.0420852401 0.0781725755 0.0030302216
58601.4453332176 2.781495396 0.0433429115 0.0771617096 0.0030804211
58601.4453563657 2.7738319962 0.0433723102 0.077708263 0.0031043446
58601.4453795139 2.7419969622 0.0426307222 0.0800204916 0.0031420571
58601.445402662 2.7683008521 0.0436687087 0.0781051479 0.0031415225
58601.4454258102 2.8010698731 0.0436085601 0.0757830449 0.0030439251
58601.4454489583 2.741435302 0.0419525103 0.0800618976 0.0030936701
58601.4454721065 2.7564602231 0.0425841587 0.0789615947 0.0030970923
58601.4454952546 2.7221208582 0.0395024369 0.081498883 0.00296528
58601.4455184028 2.6861067225 0.0381268689 0.084247556 0.002958548
58601.4455415509 2.7460926435 0.0400342342 0.079719202 0.0029395756
58601.4455646991 2.7419078958 0.0397588683 0.0800270562 0.0029306302
58601.4455878472 2.6962756931 0.0385562164 0.0834621797 0.0029639733
58601.4456109954 2.7098347968 0.039431255 0.0824263524 0.0029936212
58601.4456341435 2.6952341447 0.0389405508 0.0835422836 0.0029963918
58601.4456572917 2.6960214307 0.0386038229 0.0834817276 0.0029683281
58601.4456804398 2.7271921558 0.039979219 0.0811191026 0.0029870852
58601.445703588 2.7166959466 0.0394455823 0.0819071135 0.002975844
58601.4457267361 2.7067219184 0.0394078569 0.0826630133 0.0030004349
